   149    0.42058E+04   -0.44992E+02    0.17435E-05   -0.44992E+02    0.10847E+01   -0.57510E-08    0.17435E-05   -0.57510E-08    0.40447E-11
   150    0.42373E+04   -0.45065E+02    0.17120E-05   -0.45065E+02    0.10805E+01   -0.56702E-08    0.17120E-05   -0.56702E-08    0.39691E-11
   151    0.42686E+04   -0.45115E+02    0.16813E-05   -0.45115E+02    0.10759E+01   -0.55948E-08    0.16813E-05   -0.55948E-08    0.38951E-11
   152    0.42996E+04   -0.45143E+02    0.16511E-05   -0.45143E+02    0.10708E+01   -0.55245E-08    0.16511E-05   -0.55245E-08    0.38229E-11
   153    0.43305E+04   -0.45145E+02    0.16216E-05   -0.45145E+02    0.10652E+01   -0.54590E-08    0.16216E-05   -0.54590E-08    0.37523E-11
   154    0.43612E+04   -0.45123E+02    0.15927E-05   -0.45123E+02    0.10593E+01   -0.53978E-08    0.15927E-05   -0.53978E-08    0.36834E-11
   155    0.43917E+04   -0.45078E+02    0.15645E-05   -0.45078E+02    0.10531E+01   -0.53407E-08    0.15645E-05   -0.53407E-08    0.36160E-11
   156    0.44218E+04   -0.45008E+02    0.15368E-05   -0.45008E+02    0.10464E+01   -0.52871E-08    0.15368E-05   -0.52871E-08    0.35502E-11
   157    0.44518E+04   -0.44914E+02    0.15098E-05   -0.44914E+02    0.10394E+01   -0.52368E-08    0.15098E-05   -0.52368E-08    0.34859E-11
   158    0.44816E+04   -0.44794E+02    0.14833E-05   -0.44794E+02    0.10320E+01   -0.51894E-08    0.14833E-05   -0.51894E-08    0.34231E-11
   159    0.45111E+04   -0.44649E+02    0.14574E-05   -0.44649E+02    0.10242E+01   -0.51445E-08    0.14574E-05   -0.51445E-08    0.33618E-11
   160    0.45404E+04   -0.44479E+02    0.14321E-05   -0.44479E+02    0.10161E+01   -0.51017E-08    0.14321E-05   -0.51017E-08    0.33018E-11
   161    0.45694E+04   -0.44283E+02    0.14073E-05   -0.44283E+02    0.10078E+01   -0.50606E-08    0.14073E-05   -0.50606E-08    0.32433E-11
   162    0.45982E+04   -0.44063E+02    0.13831E-05   -0.44063E+02    0.99906E+00   -0.50209E-08    0.13831E-05   -0.50209E-08    0.31861E-11
   163    0.46269E+04   -0.43816E+02    0.13593E-05   -0.43816E+02    0.99002E+00   -0.49822E-08    0.13593E-05   -0.49822E-08    0.31302E-11
   164    0.46551E+04   -0.43545E+02    0.13361E-05   -0.43545E+02    0.98074E+00   -0.49441E-08    0.13361E-05   -0.49441E-08    0.30756E-11
   165    0.46832E+04   -0.43246E+02    0.13134E-05   -0.43246E+02    0.97114E+00   -0.49062E-08    0.13134E-05   -0.49062E-08    0.30223E-11
