   221    0.55663E+04    0.84095E+00    0.00000E+00    0.12997E+02    0.62557E-07    0.12404E-03   -0.13458E-06
   222    0.55664E+04    0.86372E+00    0.00000E+00    0.14557E+02    0.62267E-07    0.12289E-03   -0.11933E-06
   223    0.55658E+04    0.88800E+00    0.00000E+00    0.16130E+02    0.61979E-07    0.12175E-03   -0.10412E-06
   224    0.55648E+04    0.91380E+00    0.00000E+00    0.17710E+02    0.61694E-07    0.12063E-03   -0.88954E-07
   225    0.55631E+04    0.94127E+00    0.00000E+00    0.19302E+02    0.61410E-07    0.11952E-03   -0.73824E-07
   226    0.55608E+04    0.97040E+00    0.00000E+00    0.20901E+02    0.61128E-07    0.11842E-03   -0.58734E-07
   227    0.55578E+04    0.10012E+01    0.00000E+00    0.22508E+02    0.60849E-07    0.11733E-03   -0.43685E-07
   228    0.55544E+04    0.10336E+01    0.00000E+00    0.24123E+02    0.60571E-07    0.11626E-03   -0.28678E-07
   229    0.55503E+04    0.10678E+01    0.00000E+00    0.25744E+02    0.60296E-07    0.11520E-03   -0.13714E-07
   230    0.55456E+04    0.11038E+01    0.00000E+00    0.27371E+02    0.60022E-07    0.11415E-03    0.12060E-08
   231    0.55402E+04    0.11415E+01    0.00000E+00    0.29004E+02    0.59751E-07    0.11311E-03    0.16082E-07
